,County,Province_State,Country_Region,Date,Target_x,TargetValue_x,Target_y,TargetValue_y
24503,,,Suriname,2020-01-23,ConfirmedCases,0.0,Fatalities,0.0
24504,,,Suriname,2020-01-24,ConfirmedCases,0.0,Fatalities,0.0
24505,,,Suriname,2020-01-25,ConfirmedCases,0.0,Fatalities,0.0
24506,,,Suriname,2020-01-26,ConfirmedCases,0.0,Fatalities,0.0
24507,,,Suriname,2020-01-27,ConfirmedCases,0.0,Fatalities,0.0
24508,,,Suriname,2020-01-28,ConfirmedCases,0.0,Fatalities,0.0
24509,,,Suriname,2020-01-29,ConfirmedCases,0.0,Fatalities,0.0
24510,,,Suriname,2020-01-30,ConfirmedCases,0.0,Fatalities,0.0
24511,,,Suriname,2020-01-31,ConfirmedCases,0.0,Fatalities,0.0
24512,,,Suriname,2020-02-01,ConfirmedCases,0.0,Fatalities,0.0
24513,,,Suriname,2020-02-02,ConfirmedCases,0.0,Fatalities,0.0
24514,,,Suriname,2020-02-03,ConfirmedCases,0.0,Fatalities,0.0
24515,,,Suriname,2020-02-04,ConfirmedCases,0.0,Fatalities,0.0
24516,,,Suriname,2020-02-05,ConfirmedCases,0.0,Fatalities,0.0
24517,,,Suriname,2020-02-06,ConfirmedCases,0.0,Fatalities,0.0
24518,,,Suriname,2020-02-07,ConfirmedCases,0.0,Fatalities,0.0
24519,,,Suriname,2020-02-08,ConfirmedCases,0.0,Fatalities,0.0
24520,,,Suriname,2020-02-09,ConfirmedCases,0.0,Fatalities,0.0
24521,,,Suriname,2020-02-10,ConfirmedCases,0.0,Fatalities,0.0
24522,,,Suriname,2020-02-11,ConfirmedCases,0.0,Fatalities,0.0
24523,,,Suriname,2020-02-12,ConfirmedCases,0.0,Fatalities,0.0
24524,,,Suriname,2020-02-13,ConfirmedCases,0.0,Fatalities,0.0
24525,,,Suriname,2020-02-14,ConfirmedCases,0.0,Fatalities,0.0
24526,,,Suriname,2020-02-15,ConfirmedCases,0.0,Fatalities,0.0
24527,,,Suriname,2020-02-16,ConfirmedCases,0.0,Fatalities,0.0
24528,,,Suriname,2020-02-17,ConfirmedCases,0.0,Fatalities,0.0
24529,,,Suriname,2020-02-18,ConfirmedCases,0.0,Fatalities,0.0
24530,,,Suriname,2020-02-19,ConfirmedCases,0.0,Fatalities,0.0
24531,,,Suriname,2020-02-20,ConfirmedCases,0.0,Fatalities,0.0
24532,,,Suriname,2020-02-21,ConfirmedCases,0.0,Fatalities,0.0
24533,,,Suriname,2020-02-22,ConfirmedCases,0.0,Fatalities,0.0
24534,,,Suriname,2020-02-23,ConfirmedCases,0.0,Fatalities,0.0
24535,,,Suriname,2020-02-24,ConfirmedCases,0.0,Fatalities,0.0
24536,,,Suriname,2020-02-25,ConfirmedCases,0.0,Fatalities,0.0
24537,,,Suriname,2020-02-26,ConfirmedCases,0.0,Fatalities,0.0
24538,,,Suriname,2020-02-27,ConfirmedCases,0.0,Fatalities,0.0
24539,,,Suriname,2020-02-28,ConfirmedCases,0.0,Fatalities,0.0
24540,,,Suriname,2020-02-29,ConfirmedCases,0.0,Fatalities,0.0
24541,,,Suriname,2020-03-01,ConfirmedCases,0.0,Fatalities,0.0
24542,,,Suriname,2020-03-02,ConfirmedCases,0.0,Fatalities,0.0
24543,,,Suriname,2020-03-03,ConfirmedCases,0.0,Fatalities,0.0
24544,,,Suriname,2020-03-04,ConfirmedCases,0.0,Fatalities,0.0
24545,,,Suriname,2020-03-05,ConfirmedCases,0.0,Fatalities,0.0
24546,,,Suriname,2020-03-06,ConfirmedCases,0.0,Fatalities,0.0
24547,,,Suriname,2020-03-07,ConfirmedCases,0.0,Fatalities,0.0
24548,,,Suriname,2020-03-08,ConfirmedCases,0.0,Fatalities,0.0
24549,,,Suriname,2020-03-09,ConfirmedCases,0.0,Fatalities,0.0
24550,,,Suriname,2020-03-10,ConfirmedCases,0.0,Fatalities,0.0
24551,,,Suriname,2020-03-11,ConfirmedCases,0.0,Fatalities,0.0
24552,,,Suriname,2020-03-12,ConfirmedCases,0.0,Fatalities,0.0
24553,,,Suriname,2020-03-13,ConfirmedCases,0.0,Fatalities,0.0
24554,,,Suriname,2020-03-14,ConfirmedCases,1.0,Fatalities,0.0
24555,,,Suriname,2020-03-15,ConfirmedCases,0.0,Fatalities,0.0
24556,,,Suriname,2020-03-16,ConfirmedCases,0.0,Fatalities,0.0
24557,,,Suriname,2020-03-17,ConfirmedCases,0.0,Fatalities,0.0
24558,,,Suriname,2020-03-18,ConfirmedCases,0.0,Fatalities,0.0
24559,,,Suriname,2020-03-19,ConfirmedCases,0.0,Fatalities,0.0
24560,,,Suriname,2020-03-20,ConfirmedCases,3.0,Fatalities,0.0
24561,,,Suriname,2020-03-21,ConfirmedCases,0.0,Fatalities,0.0
24562,,,Suriname,2020-03-22,ConfirmedCases,1.0,Fatalities,0.0
24563,,,Suriname,2020-03-23,ConfirmedCases,0.0,Fatalities,0.0
24564,,,Suriname,2020-03-24,ConfirmedCases,2.0,Fatalities,0.0
24565,,,Suriname,2020-03-25,ConfirmedCases,1.0,Fatalities,0.0
24566,,,Suriname,2020-03-26,ConfirmedCases,0.0,Fatalities,0.0
24567,,,Suriname,2020-03-27,ConfirmedCases,0.0,Fatalities,0.0
24568,,,Suriname,2020-03-28,ConfirmedCases,0.0,Fatalities,0.0
24569,,,Suriname,2020-03-29,ConfirmedCases,0.0,Fatalities,0.0
24570,,,Suriname,2020-03-30,ConfirmedCases,0.0,Fatalities,0.0
24571,,,Suriname,2020-03-31,ConfirmedCases,1.0,Fatalities,0.0
24572,,,Suriname,2020-04-01,ConfirmedCases,1.0,Fatalities,0.0
24573,,,Suriname,2020-04-02,ConfirmedCases,0.0,Fatalities,0.0
24574,,,Suriname,2020-04-03,ConfirmedCases,0.0,Fatalities,1.0
24575,,,Suriname,2020-04-04,ConfirmedCases,0.0,Fatalities,0.0
24576,,,Suriname,2020-04-05,ConfirmedCases,0.0,Fatalities,0.0
24577,,,Suriname,2020-04-06,ConfirmedCases,0.0,Fatalities,0.0
24578,,,Suriname,2020-04-07,ConfirmedCases,0.0,Fatalities,0.0
24579,,,Suriname,2020-04-08,ConfirmedCases,0.0,Fatalities,0.0
24580,,,Suriname,2020-04-09,ConfirmedCases,0.0,Fatalities,0.0
24581,,,Suriname,2020-04-10,ConfirmedCases,0.0,Fatalities,0.0
24582,,,Suriname,2020-04-11,ConfirmedCases,0.0,Fatalities,0.0
24583,,,Suriname,2020-04-12,ConfirmedCases,0.0,Fatalities,0.0
24584,,,Suriname,2020-04-13,ConfirmedCases,0.0,Fatalities,0.0
24585,,,Suriname,2020-04-14,ConfirmedCases,0.0,Fatalities,0.0
24586,,,Suriname,2020-04-15,ConfirmedCases,0.0,Fatalities,0.0
24587,,,Suriname,2020-04-16,ConfirmedCases,0.0,Fatalities,0.0
24588,,,Suriname,2020-04-17,ConfirmedCases,0.0,Fatalities,0.0
24589,,,Suriname,2020-04-18,ConfirmedCases,0.0,Fatalities,0.0
24590,,,Suriname,2020-04-19,ConfirmedCases,0.0,Fatalities,0.0
24591,,,Suriname,2020-04-20,ConfirmedCases,0.0,Fatalities,0.0
24592,,,Suriname,2020-04-21,ConfirmedCases,0.0,Fatalities,0.0
24593,,,Suriname,2020-04-22,ConfirmedCases,0.0,Fatalities,0.0
24594,,,Suriname,2020-04-23,ConfirmedCases,0.0,Fatalities,0.0
24595,,,Suriname,2020-04-24,ConfirmedCases,0.0,Fatalities,0.0
24596,,,Suriname,2020-04-25,ConfirmedCases,0.0,Fatalities,0.0
24597,,,Suriname,2020-04-26,ConfirmedCases,0.0,Fatalities,0.0
24598,,,Suriname,2020-04-27,ConfirmedCases,0.0,Fatalities,0.0
24599,,,Suriname,2020-04-28,ConfirmedCases,0.0,Fatalities,0.0
24600,,,Suriname,2020-04-29,ConfirmedCases,0.0,Fatalities,0.0
24601,,,Suriname,2020-04-30,ConfirmedCases,0.0,Fatalities,0.0
24602,,,Suriname,2020-05-01,ConfirmedCases,0.0,Fatalities,0.0
24603,,,Suriname,2020-05-02,ConfirmedCases,0.0,Fatalities,0.0
24604,,,Suriname,2020-05-03,ConfirmedCases,0.0,Fatalities,0.0
24605,,,Suriname,2020-05-04,ConfirmedCases,0.0,Fatalities,0.0
24606,,,Suriname,2020-05-05,ConfirmedCases,0.0,Fatalities,0.0
24607,,,Suriname,2020-05-06,ConfirmedCases,0.0,Fatalities,0.0
24608,,,Suriname,2020-05-07,ConfirmedCases,0.0,Fatalities,0.0
24609,,,Suriname,2020-05-08,ConfirmedCases,0.0,Fatalities,0.0
