,County,Province_State,Country_Region,Date,Target_x,TargetValue_x,Target_y,TargetValue_y
18083,,,Madagascar,2020-01-23,ConfirmedCases,0.0,Fatalities,0.0
18084,,,Madagascar,2020-01-24,ConfirmedCases,0.0,Fatalities,0.0
18085,,,Madagascar,2020-01-25,ConfirmedCases,0.0,Fatalities,0.0
18086,,,Madagascar,2020-01-26,ConfirmedCases,0.0,Fatalities,0.0
18087,,,Madagascar,2020-01-27,ConfirmedCases,0.0,Fatalities,0.0
18088,,,Madagascar,2020-01-28,ConfirmedCases,0.0,Fatalities,0.0
18089,,,Madagascar,2020-01-29,ConfirmedCases,0.0,Fatalities,0.0
18090,,,Madagascar,2020-01-30,ConfirmedCases,0.0,Fatalities,0.0
18091,,,Madagascar,2020-01-31,ConfirmedCases,0.0,Fatalities,0.0
18092,,,Madagascar,2020-02-01,ConfirmedCases,0.0,Fatalities,0.0
18093,,,Madagascar,2020-02-02,ConfirmedCases,0.0,Fatalities,0.0
18094,,,Madagascar,2020-02-03,ConfirmedCases,0.0,Fatalities,0.0
18095,,,Madagascar,2020-02-04,ConfirmedCases,0.0,Fatalities,0.0
18096,,,Madagascar,2020-02-05,ConfirmedCases,0.0,Fatalities,0.0
18097,,,Madagascar,2020-02-06,ConfirmedCases,0.0,Fatalities,0.0
18098,,,Madagascar,2020-02-07,ConfirmedCases,0.0,Fatalities,0.0
18099,,,Madagascar,2020-02-08,ConfirmedCases,0.0,Fatalities,0.0
18100,,,Madagascar,2020-02-09,ConfirmedCases,0.0,Fatalities,0.0
18101,,,Madagascar,2020-02-10,ConfirmedCases,0.0,Fatalities,0.0
18102,,,Madagascar,2020-02-11,ConfirmedCases,0.0,Fatalities,0.0
18103,,,Madagascar,2020-02-12,ConfirmedCases,0.0,Fatalities,0.0
18104,,,Madagascar,2020-02-13,ConfirmedCases,0.0,Fatalities,0.0
18105,,,Madagascar,2020-02-14,ConfirmedCases,0.0,Fatalities,0.0
18106,,,Madagascar,2020-02-15,ConfirmedCases,0.0,Fatalities,0.0
18107,,,Madagascar,2020-02-16,ConfirmedCases,0.0,Fatalities,0.0
18108,,,Madagascar,2020-02-17,ConfirmedCases,0.0,Fatalities,0.0
18109,,,Madagascar,2020-02-18,ConfirmedCases,0.0,Fatalities,0.0
18110,,,Madagascar,2020-02-19,ConfirmedCases,0.0,Fatalities,0.0
18111,,,Madagascar,2020-02-20,ConfirmedCases,0.0,Fatalities,0.0
18112,,,Madagascar,2020-02-21,ConfirmedCases,0.0,Fatalities,0.0
18113,,,Madagascar,2020-02-22,ConfirmedCases,0.0,Fatalities,0.0
18114,,,Madagascar,2020-02-23,ConfirmedCases,0.0,Fatalities,0.0
18115,,,Madagascar,2020-02-24,ConfirmedCases,0.0,Fatalities,0.0
18116,,,Madagascar,2020-02-25,ConfirmedCases,0.0,Fatalities,0.0
18117,,,Madagascar,2020-02-26,ConfirmedCases,0.0,Fatalities,0.0
18118,,,Madagascar,2020-02-27,ConfirmedCases,0.0,Fatalities,0.0
18119,,,Madagascar,2020-02-28,ConfirmedCases,0.0,Fatalities,0.0
18120,,,Madagascar,2020-02-29,ConfirmedCases,0.0,Fatalities,0.0
18121,,,Madagascar,2020-03-01,ConfirmedCases,0.0,Fatalities,0.0
18122,,,Madagascar,2020-03-02,ConfirmedCases,0.0,Fatalities,0.0
18123,,,Madagascar,2020-03-03,ConfirmedCases,0.0,Fatalities,0.0
18124,,,Madagascar,2020-03-04,ConfirmedCases,0.0,Fatalities,0.0
18125,,,Madagascar,2020-03-05,ConfirmedCases,0.0,Fatalities,0.0
18126,,,Madagascar,2020-03-06,ConfirmedCases,0.0,Fatalities,0.0
18127,,,Madagascar,2020-03-07,ConfirmedCases,0.0,Fatalities,0.0
18128,,,Madagascar,2020-03-08,ConfirmedCases,0.0,Fatalities,0.0
18129,,,Madagascar,2020-03-09,ConfirmedCases,0.0,Fatalities,0.0
18130,,,Madagascar,2020-03-10,ConfirmedCases,0.0,Fatalities,0.0
