,County,Province_State,Country_Region,Date,Target_x,TargetValue_x,Target_y,TargetValue_y
9737,,,Comoros,2020-01-23,ConfirmedCases,0.0,Fatalities,0.0
9738,,,Comoros,2020-01-24,ConfirmedCases,0.0,Fatalities,0.0
9739,,,Comoros,2020-01-25,ConfirmedCases,0.0,Fatalities,0.0
9740,,,Comoros,2020-01-26,ConfirmedCases,0.0,Fatalities,0.0
9741,,,Comoros,2020-01-27,ConfirmedCases,0.0,Fatalities,0.0
9742,,,Comoros,2020-01-28,ConfirmedCases,0.0,Fatalities,0.0
9743,,,Comoros,2020-01-29,ConfirmedCases,0.0,Fatalities,0.0
9744,,,Comoros,2020-01-30,ConfirmedCases,0.0,Fatalities,0.0
9745,,,Comoros,2020-01-31,ConfirmedCases,0.0,Fatalities,0.0
9746,,,Comoros,2020-02-01,ConfirmedCases,0.0,Fatalities,0.0
9747,,,Comoros,2020-02-02,ConfirmedCases,0.0,Fatalities,0.0
9748,,,Comoros,2020-02-03,ConfirmedCases,0.0,Fatalities,0.0
9749,,,Comoros,2020-02-04,ConfirmedCases,0.0,Fatalities,0.0
9750,,,Comoros,2020-02-05,ConfirmedCases,0.0,Fatalities,0.0
9751,,,Comoros,2020-02-06,ConfirmedCases,0.0,Fatalities,0.0
9752,,,Comoros,2020-02-07,ConfirmedCases,0.0,Fatalities,0.0
9753,,,Comoros,2020-02-08,ConfirmedCases,0.0,Fatalities,0.0
9754,,,Comoros,2020-02-09,ConfirmedCases,0.0,Fatalities,0.0
9755,,,Comoros,2020-02-10,ConfirmedCases,0.0,Fatalities,0.0
9756,,,Comoros,2020-02-11,ConfirmedCases,0.0,Fatalities,0.0
9757,,,Comoros,2020-02-12,ConfirmedCases,0.0,Fatalities,0.0
9758,,,Comoros,2020-02-13,ConfirmedCases,0.0,Fatalities,0.0
9759,,,Comoros,2020-02-14,ConfirmedCases,0.0,Fatalities,0.0
9760,,,Comoros,2020-02-15,ConfirmedCases,0.0,Fatalities,0.0
9761,,,Comoros,2020-02-16,ConfirmedCases,0.0,Fatalities,0.0
9762,,,Comoros,2020-02-17,ConfirmedCases,0.0,Fatalities,0.0
9763,,,Comoros,2020-02-18,ConfirmedCases,0.0,Fatalities,0.0
9764,,,Comoros,2020-02-19,ConfirmedCases,0.0,Fatalities,0.0
9765,,,Comoros,2020-02-20,ConfirmedCases,0.0,Fatalities,0.0
9766,,,Comoros,2020-02-21,ConfirmedCases,0.0,Fatalities,0.0
9767,,,Comoros,2020-02-22,ConfirmedCases,0.0,Fatalities,0.0
9768,,,Comoros,2020-02-23,ConfirmedCases,0.0,Fatalities,0.0
9769,,,Comoros,2020-02-24,ConfirmedCases,0.0,Fatalities,0.0
9770,,,Comoros,2020-02-25,ConfirmedCases,0.0,Fatalities,0.0
9771,,,Comoros,2020-02-26,ConfirmedCases,0.0,Fatalities,0.0
9772,,,Comoros,2020-02-27,ConfirmedCases,0.0,Fatalities,0.0
