,County,Province_State,Country_Region,Date,Target_x,TargetValue_x,Target_y,TargetValue_y
23754,,,Slovenia,2020-01-23,ConfirmedCases,0.0,Fatalities,0.0
23755,,,Slovenia,2020-01-24,ConfirmedCases,0.0,Fatalities,0.0
23756,,,Slovenia,2020-01-25,ConfirmedCases,0.0,Fatalities,0.0
23757,,,Slovenia,2020-01-26,ConfirmedCases,0.0,Fatalities,0.0
23758,,,Slovenia,2020-01-27,ConfirmedCases,0.0,Fatalities,0.0
23759,,,Slovenia,2020-01-28,ConfirmedCases,0.0,Fatalities,0.0
23760,,,Slovenia,2020-01-29,ConfirmedCases,0.0,Fatalities,0.0
23761,,,Slovenia,2020-01-30,ConfirmedCases,0.0,Fatalities,0.0
23762,,,Slovenia,2020-01-31,ConfirmedCases,0.0,Fatalities,0.0
23763,,,Slovenia,2020-02-01,ConfirmedCases,0.0,Fatalities,0.0
23764,,,Slovenia,2020-02-02,ConfirmedCases,0.0,Fatalities,0.0
23765,,,Slovenia,2020-02-03,ConfirmedCases,0.0,Fatalities,0.0
23766,,,Slovenia,2020-02-04,ConfirmedCases,0.0,Fatalities,0.0
23767,,,Slovenia,2020-02-05,ConfirmedCases,0.0,Fatalities,0.0
23768,,,Slovenia,2020-02-06,ConfirmedCases,0.0,Fatalities,0.0
23769,,,Slovenia,2020-02-07,ConfirmedCases,0.0,Fatalities,0.0
23770,,,Slovenia,2020-02-08,ConfirmedCases,0.0,Fatalities,0.0
23771,,,Slovenia,2020-02-09,ConfirmedCases,0.0,Fatalities,0.0
23772,,,Slovenia,2020-02-10,ConfirmedCases,0.0,Fatalities,0.0
23773,,,Slovenia,2020-02-11,ConfirmedCases,0.0,Fatalities,0.0
23774,,,Slovenia,2020-02-12,ConfirmedCases,0.0,Fatalities,0.0
23775,,,Slovenia,2020-02-13,ConfirmedCases,0.0,Fatalities,0.0
23776,,,Slovenia,2020-02-14,ConfirmedCases,0.0,Fatalities,0.0
23777,,,Slovenia,2020-02-15,ConfirmedCases,0.0,Fatalities,0.0
23778,,,Slovenia,2020-02-16,ConfirmedCases,0.0,Fatalities,0.0
23779,,,Slovenia,2020-02-17,ConfirmedCases,0.0,Fatalities,0.0
23780,,,Slovenia,2020-02-18,ConfirmedCases,0.0,Fatalities,0.0
23781,,,Slovenia,2020-02-19,ConfirmedCases,0.0,Fatalities,0.0
23782,,,Slovenia,2020-02-20,ConfirmedCases,0.0,Fatalities,0.0
23783,,,Slovenia,2020-02-21,ConfirmedCases,0.0,Fatalities,0.0
23784,,,Slovenia,2020-02-22,ConfirmedCases,0.0,Fatalities,0.0
23785,,,Slovenia,2020-02-23,ConfirmedCases,0.0,Fatalities,0.0
23786,,,Slovenia,2020-02-24,ConfirmedCases,0.0,Fatalities,0.0
23787,,,Slovenia,2020-02-25,ConfirmedCases,0.0,Fatalities,0.0
23788,,,Slovenia,2020-02-26,ConfirmedCases,0.0,Fatalities,0.0
23789,,,Slovenia,2020-02-27,ConfirmedCases,0.0,Fatalities,0.0
23790,,,Slovenia,2020-02-28,ConfirmedCases,0.0,Fatalities,0.0
23791,,,Slovenia,2020-02-29,ConfirmedCases,0.0,Fatalities,0.0
23792,,,Slovenia,2020-03-01,ConfirmedCases,0.0,Fatalities,0.0
23793,,,Slovenia,2020-03-02,ConfirmedCases,0.0,Fatalities,0.0
23794,,,Slovenia,2020-03-03,ConfirmedCases,0.0,Fatalities,0.0
23795,,,Slovenia,2020-03-04,ConfirmedCases,0.0,Fatalities,0.0
23796,,,Slovenia,2020-03-05,ConfirmedCases,2.0,Fatalities,0.0
23797,,,Slovenia,2020-03-06,ConfirmedCases,5.0,Fatalities,0.0
23798,,,Slovenia,2020-03-07,ConfirmedCases,0.0,Fatalities,0.0
23799,,,Slovenia,2020-03-08,ConfirmedCases,9.0,Fatalities,0.0
23800,,,Slovenia,2020-03-09,ConfirmedCases,0.0,Fatalities,0.0
23801,,,Slovenia,2020-03-10,ConfirmedCases,15.0,Fatalities,0.0
23802,,,Slovenia,2020-03-11,ConfirmedCases,26.0,Fatalities,0.0
23803,,,Slovenia,2020-03-12,ConfirmedCases,32.0,Fatalities,0.0
23804,,,Slovenia,2020-03-13,ConfirmedCases,52.0,Fatalities,0.0
23805,,,Slovenia,2020-03-14,ConfirmedCases,40.0,Fatalities,1.0
23806,,,Slovenia,2020-03-15,ConfirmedCases,38.0,Fatalities,0.0
23807,,,Slovenia,2020-03-16,ConfirmedCases,34.0,Fatalities,0.0
23808,,,Slovenia,2020-03-17,ConfirmedCases,22.0,Fatalities,0.0
23809,,,Slovenia,2020-03-18,ConfirmedCases,0.0,Fatalities,0.0
23810,,,Slovenia,2020-03-19,ConfirmedCases,11.0,Fatalities,0.0
23811,,,Slovenia,2020-03-20,ConfirmedCases,55.0,Fatalities,0.0
23812,,,Slovenia,2020-03-21,ConfirmedCases,42.0,Fatalities,0.0
23813,,,Slovenia,2020-03-22,ConfirmedCases,31.0,Fatalities,1.0
23814,,,Slovenia,2020-03-23,ConfirmedCases,28.0,Fatalities,1.0
23815,,,Slovenia,2020-03-24,ConfirmedCases,38.0,Fatalities,1.0
23816,,,Slovenia,2020-03-25,ConfirmedCases,48.0,Fatalities,1.0
23817,,,Slovenia,2020-03-26,ConfirmedCases,34.0,Fatalities,1.0
23818,,,Slovenia,2020-03-27,ConfirmedCases,70.0,Fatalities,3.0
23819,,,Slovenia,2020-03-28,ConfirmedCases,52.0,Fatalities,0.0
23820,,,Slovenia,2020-03-29,ConfirmedCases,46.0,Fatalities,2.0
23821,,,Slovenia,2020-03-30,ConfirmedCases,26.0,Fatalities,0.0
23822,,,Slovenia,2020-03-31,ConfirmedCases,46.0,Fatalities,4.0
23823,,,Slovenia,2020-04-01,ConfirmedCases,39.0,Fatalities,0.0
23824,,,Slovenia,2020-04-02,ConfirmedCases,56.0,Fatalities,2.0
23825,,,Slovenia,2020-04-03,ConfirmedCases,37.0,Fatalities,3.0
23826,,,Slovenia,2020-04-04,ConfirmedCases,43.0,Fatalities,2.0
23827,,,Slovenia,2020-04-05,ConfirmedCases,20.0,Fatalities,6.0
23828,,,Slovenia,2020-04-06,ConfirmedCases,24.0,Fatalities,2.0
23829,,,Slovenia,2020-04-07,ConfirmedCases,38.0,Fatalities,6.0
23830,,,Slovenia,2020-04-08,ConfirmedCases,32.0,Fatalities,4.0
23831,,,Slovenia,2020-04-09,ConfirmedCases,33.0,Fatalities,3.0
23832,,,Slovenia,2020-04-10,ConfirmedCases,36.0,Fatalities,2.0
23833,,,Slovenia,2020-04-11,ConfirmedCases,28.0,Fatalities,5.0
23834,,,Slovenia,2020-04-12,ConfirmedCases,17.0,Fatalities,3.0
23835,,,Slovenia,2020-04-13,ConfirmedCases,7.0,Fatalities,2.0
23836,,,Slovenia,2020-04-14,ConfirmedCases,8.0,Fatalities,1.0
23837,,,Slovenia,2020-04-15,ConfirmedCases,28.0,Fatalities,5.0
23838,,,Slovenia,2020-04-16,ConfirmedCases,20.0,Fatalities,0.0
23839,,,Slovenia,2020-04-17,ConfirmedCases,36.0,Fatalities,5.0
23840,,,Slovenia,2020-04-18,ConfirmedCases,13.0,Fatalities,4.0
23841,,,Slovenia,2020-04-19,ConfirmedCases,13.0,Fatalities,4.0
23842,,,Slovenia,2020-04-20,ConfirmedCases,5.0,Fatalities,3.0
23843,,,Slovenia,2020-04-21,ConfirmedCases,9.0,Fatalities,0.0
23844,,,Slovenia,2020-04-22,ConfirmedCases,9.0,Fatalities,2.0
23845,,,Slovenia,2020-04-23,ConfirmedCases,13.0,Fatalities,0.0
23846,,,Slovenia,2020-04-24,ConfirmedCases,7.0,Fatalities,1.0
23847,,,Slovenia,2020-04-25,ConfirmedCases,15.0,Fatalities,1.0
23848,,,Slovenia,2020-04-26,ConfirmedCases,8.0,Fatalities,1.0
23849,,,Slovenia,2020-04-27,ConfirmedCases,6.0,Fatalities,1.0
23850,,,Slovenia,2020-04-28,ConfirmedCases,6.0,Fatalities,3.0
23851,,,Slovenia,2020-04-29,ConfirmedCases,10.0,Fatalities,3.0
23852,,,Slovenia,2020-04-30,ConfirmedCases,11.0,Fatalities,2.0
23853,,,Slovenia,2020-05-01,ConfirmedCases,5.0,Fatalities,1.0
23854,,,Slovenia,2020-05-02,ConfirmedCases,5.0,Fatalities,2.0
23855,,,Slovenia,2020-05-03,ConfirmedCases,0.0,Fatalities,2.0
23856,,,Slovenia,2020-05-04,ConfirmedCases,0.0,Fatalities,1.0
23857,,,Slovenia,2020-05-05,ConfirmedCases,6.0,Fatalities,1.0
23858,,,Slovenia,2020-05-06,ConfirmedCases,3.0,Fatalities,1.0
23859,,,Slovenia,2020-05-07,ConfirmedCases,1.0,Fatalities,0.0
23860,,,Slovenia,2020-05-08,ConfirmedCases,1.0,Fatalities,1.0
