,County,Province_State,Country_Region,Date,Target_x,TargetValue_x,Target_y,TargetValue_y
21400,,,Papua New Guinea,2020-01-23,ConfirmedCases,0.0,Fatalities,0.0
21401,,,Papua New Guinea,2020-01-24,ConfirmedCases,0.0,Fatalities,0.0
21402,,,Papua New Guinea,2020-01-25,ConfirmedCases,0.0,Fatalities,0.0
21403,,,Papua New Guinea,2020-01-26,ConfirmedCases,0.0,Fatalities,0.0
21404,,,Papua New Guinea,2020-01-27,ConfirmedCases,0.0,Fatalities,0.0
21405,,,Papua New Guinea,2020-01-28,ConfirmedCases,0.0,Fatalities,0.0
21406,,,Papua New Guinea,2020-01-29,ConfirmedCases,0.0,Fatalities,0.0
21407,,,Papua New Guinea,2020-01-30,ConfirmedCases,0.0,Fatalities,0.0
21408,,,Papua New Guinea,2020-01-31,ConfirmedCases,0.0,Fatalities,0.0
21409,,,Papua New Guinea,2020-02-01,ConfirmedCases,0.0,Fatalities,0.0
21410,,,Papua New Guinea,2020-02-02,ConfirmedCases,0.0,Fatalities,0.0
21411,,,Papua New Guinea,2020-02-03,ConfirmedCases,0.0,Fatalities,0.0
21412,,,Papua New Guinea,2020-02-04,ConfirmedCases,0.0,Fatalities,0.0
21413,,,Papua New Guinea,2020-02-05,ConfirmedCases,0.0,Fatalities,0.0
21414,,,Papua New Guinea,2020-02-06,ConfirmedCases,0.0,Fatalities,0.0
21415,,,Papua New Guinea,2020-02-07,ConfirmedCases,0.0,Fatalities,0.0
21416,,,Papua New Guinea,2020-02-08,ConfirmedCases,0.0,Fatalities,0.0
21417,,,Papua New Guinea,2020-02-09,ConfirmedCases,0.0,Fatalities,0.0
21418,,,Papua New Guinea,2020-02-10,ConfirmedCases,0.0,Fatalities,0.0
21419,,,Papua New Guinea,2020-02-11,ConfirmedCases,0.0,Fatalities,0.0
21420,,,Papua New Guinea,2020-02-12,ConfirmedCases,0.0,Fatalities,0.0
21421,,,Papua New Guinea,2020-02-13,ConfirmedCases,0.0,Fatalities,0.0
21422,,,Papua New Guinea,2020-02-14,ConfirmedCases,0.0,Fatalities,0.0
21423,,,Papua New Guinea,2020-02-15,ConfirmedCases,0.0,Fatalities,0.0
21424,,,Papua New Guinea,2020-02-16,ConfirmedCases,0.0,Fatalities,0.0
21425,,,Papua New Guinea,2020-02-17,ConfirmedCases,0.0,Fatalities,0.0
21426,,,Papua New Guinea,2020-02-18,ConfirmedCases,0.0,Fatalities,0.0
21427,,,Papua New Guinea,2020-02-19,ConfirmedCases,0.0,Fatalities,0.0
21428,,,Papua New Guinea,2020-02-20,ConfirmedCases,0.0,Fatalities,0.0
21429,,,Papua New Guinea,2020-02-21,ConfirmedCases,0.0,Fatalities,0.0
21430,,,Papua New Guinea,2020-02-22,ConfirmedCases,0.0,Fatalities,0.0
21431,,,Papua New Guinea,2020-02-23,ConfirmedCases,0.0,Fatalities,0.0
21432,,,Papua New Guinea,2020-02-24,ConfirmedCases,0.0,Fatalities,0.0
21433,,,Papua New Guinea,2020-02-25,ConfirmedCases,0.0,Fatalities,0.0
21434,,,Papua New Guinea,2020-02-26,ConfirmedCases,0.0,Fatalities,0.0
21435,,,Papua New Guinea,2020-02-27,ConfirmedCases,0.0,Fatalities,0.0
21436,,,Papua New Guinea,2020-02-28,ConfirmedCases,0.0,Fatalities,0.0
21437,,,Papua New Guinea,2020-02-29,ConfirmedCases,0.0,Fatalities,0.0
21438,,,Papua New Guinea,2020-03-01,ConfirmedCases,0.0,Fatalities,0.0
21439,,,Papua New Guinea,2020-03-02,ConfirmedCases,0.0,Fatalities,0.0
21440,,,Papua New Guinea,2020-03-03,ConfirmedCases,0.0,Fatalities,0.0
21441,,,Papua New Guinea,2020-03-04,ConfirmedCases,0.0,Fatalities,0.0
21442,,,Papua New Guinea,2020-03-05,ConfirmedCases,0.0,Fatalities,0.0
21443,,,Papua New Guinea,2020-03-06,ConfirmedCases,0.0,Fatalities,0.0
21444,,,Papua New Guinea,2020-03-07,ConfirmedCases,0.0,Fatalities,0.0
21445,,,Papua New Guinea,2020-03-08,ConfirmedCases,0.0,Fatalities,0.0
21446,,,Papua New Guinea,2020-03-09,ConfirmedCases,0.0,Fatalities,0.0
21447,,,Papua New Guinea,2020-03-10,ConfirmedCases,0.0,Fatalities,0.0
21448,,,Papua New Guinea,2020-03-11,ConfirmedCases,0.0,Fatalities,0.0
21449,,,Papua New Guinea,2020-03-12,ConfirmedCases,0.0,Fatalities,0.0
21450,,,Papua New Guinea,2020-03-13,ConfirmedCases,0.0,Fatalities,0.0
21451,,,Papua New Guinea,2020-03-14,ConfirmedCases,0.0,Fatalities,0.0
21452,,,Papua New Guinea,2020-03-15,ConfirmedCases,0.0,Fatalities,0.0
21453,,,Papua New Guinea,2020-03-16,ConfirmedCases,0.0,Fatalities,0.0
21454,,,Papua New Guinea,2020-03-17,ConfirmedCases,0.0,Fatalities,0.0
21455,,,Papua New Guinea,2020-03-18,ConfirmedCases,0.0,Fatalities,0.0
21456,,,Papua New Guinea,2020-03-19,ConfirmedCases,0.0,Fatalities,0.0
21457,,,Papua New Guinea,2020-03-20,ConfirmedCases,1.0,Fatalities,0.0
21458,,,Papua New Guinea,2020-03-21,ConfirmedCases,0.0,Fatalities,0.0
21459,,,Papua New Guinea,2020-03-22,ConfirmedCases,0.0,Fatalities,0.0
21460,,,Papua New Guinea,2020-03-23,ConfirmedCases,0.0,Fatalities,0.0
21461,,,Papua New Guinea,2020-03-24,ConfirmedCases,0.0,Fatalities,0.0
21462,,,Papua New Guinea,2020-03-25,ConfirmedCases,0.0,Fatalities,0.0
21463,,,Papua New Guinea,2020-03-26,ConfirmedCases,0.0,Fatalities,0.0
21464,,,Papua New Guinea,2020-03-27,ConfirmedCases,0.0,Fatalities,0.0
21465,,,Papua New Guinea,2020-03-28,ConfirmedCases,0.0,Fatalities,0.0
21466,,,Papua New Guinea,2020-03-29,ConfirmedCases,0.0,Fatalities,0.0
21467,,,Papua New Guinea,2020-03-30,ConfirmedCases,0.0,Fatalities,0.0
21468,,,Papua New Guinea,2020-03-31,ConfirmedCases,0.0,Fatalities,0.0
21469,,,Papua New Guinea,2020-04-01,ConfirmedCases,0.0,Fatalities,0.0
21470,,,Papua New Guinea,2020-04-02,ConfirmedCases,0.0,Fatalities,0.0
21471,,,Papua New Guinea,2020-04-03,ConfirmedCases,0.0,Fatalities,0.0
21472,,,Papua New Guinea,2020-04-04,ConfirmedCases,0.0,Fatalities,0.0
21473,,,Papua New Guinea,2020-04-05,ConfirmedCases,0.0,Fatalities,0.0
21474,,,Papua New Guinea,2020-04-06,ConfirmedCases,1.0,Fatalities,0.0
21475,,,Papua New Guinea,2020-04-07,ConfirmedCases,0.0,Fatalities,0.0
21476,,,Papua New Guinea,2020-04-08,ConfirmedCases,0.0,Fatalities,0.0
21477,,,Papua New Guinea,2020-04-09,ConfirmedCases,0.0,Fatalities,0.0
21478,,,Papua New Guinea,2020-04-10,ConfirmedCases,0.0,Fatalities,0.0
21479,,,Papua New Guinea,2020-04-11,ConfirmedCases,0.0,Fatalities,0.0
21480,,,Papua New Guinea,2020-04-12,ConfirmedCases,0.0,Fatalities,0.0
21481,,,Papua New Guinea,2020-04-13,ConfirmedCases,0.0,Fatalities,0.0
21482,,,Papua New Guinea,2020-04-14,ConfirmedCases,0.0,Fatalities,0.0
21483,,,Papua New Guinea,2020-04-15,ConfirmedCases,0.0,Fatalities,0.0
21484,,,Papua New Guinea,2020-04-16,ConfirmedCases,5.0,Fatalities,0.0
21485,,,Papua New Guinea,2020-04-17,ConfirmedCases,0.0,Fatalities,0.0
21486,,,Papua New Guinea,2020-04-18,ConfirmedCases,0.0,Fatalities,0.0
21487,,,Papua New Guinea,2020-04-19,ConfirmedCases,0.0,Fatalities,0.0
21488,,,Papua New Guinea,2020-04-20,ConfirmedCases,0.0,Fatalities,0.0
21489,,,Papua New Guinea,2020-04-21,ConfirmedCases,0.0,Fatalities,0.0
21490,,,Papua New Guinea,2020-04-22,ConfirmedCases,1.0,Fatalities,0.0
21491,,,Papua New Guinea,2020-04-23,ConfirmedCases,0.0,Fatalities,0.0
21492,,,Papua New Guinea,2020-04-24,ConfirmedCases,0.0,Fatalities,0.0
21493,,,Papua New Guinea,2020-04-25,ConfirmedCases,0.0,Fatalities,0.0
21494,,,Papua New Guinea,2020-04-26,ConfirmedCases,0.0,Fatalities,0.0
21495,,,Papua New Guinea,2020-04-27,ConfirmedCases,0.0,Fatalities,0.0
21496,,,Papua New Guinea,2020-04-28,ConfirmedCases,0.0,Fatalities,0.0
21497,,,Papua New Guinea,2020-04-29,ConfirmedCases,0.0,Fatalities,0.0
21498,,,Papua New Guinea,2020-04-30,ConfirmedCases,0.0,Fatalities,0.0
21499,,,Papua New Guinea,2020-05-01,ConfirmedCases,0.0,Fatalities,0.0
21500,,,Papua New Guinea,2020-05-02,ConfirmedCases,0.0,Fatalities,0.0
21501,,,Papua New Guinea,2020-05-03,ConfirmedCases,0.0,Fatalities,0.0
21502,,,Papua New Guinea,2020-05-04,ConfirmedCases,0.0,Fatalities,0.0
21503,,,Papua New Guinea,2020-05-05,ConfirmedCases,0.0,Fatalities,0.0
21504,,,Papua New Guinea,2020-05-06,ConfirmedCases,0.0,Fatalities,0.0
21505,,,Papua New Guinea,2020-05-07,ConfirmedCases,0.0,Fatalities,0.0
21506,,,Papua New Guinea,2020-05-08,ConfirmedCases,0.0,Fatalities,0.0
